0.000000	0.100000000000
0.100000	0.180000000000
0.200000	0.225873075308
0.300000	0.247730464850
0.400000	0.253065535489
0.500000	0.247385324803
0.600000	0.234696203960
0.700000	0.217876384359
0.800000	0.198960803881
0.900000	0.179358294905
1.000000	0.160016524746
1.100000	0.141546748120
1.200000	0.124317714332
1.300000	0.108525966795
1.400000	0.094248131257
1.500000	0.081479511268
1.600000	0.070162315852
1.700000	0.060206073079
1.800000	0.051502185459
1.900000	0.043934120612
2.000000	0.037384373675
2.100000	0.031739062829
2.200000	0.026890807945
2.300000	0.022740380347
2.400000	0.019197487852
2.500000	0.016180964986
2.600000	0.013618566689
2.700000	0.011446509793
2.800000	0.009608865929
2.900000	0.008056879115
3.000000	0.006748258766
3.100000	0.005646482231
3.200000	0.004720128848
3.300000	0.003942258806
3.400000	0.003289843848
3.500000	0.002743252594
3.600000	0.002285790271
3.700000	0.001903290798
3.800000	0.001583757914
3.900000	0.001317051475
4.000000	0.001094614678
4.100000	0.000909238005
4.200000	0.000754855761
4.300000	0.000626371341
4.400000	0.000519507652
4.500000	0.000430679429
4.600000	0.000356884524
4.700000	0.000295611559
4.800000	0.000244761654
4.900000	0.000202582197
5.000000	0.000167610917
5.100000	0.000138628727
5.200000	0.000114620013
5.300000	0.000094739259
5.400000	0.000078283008
5.500000	0.000064666357
5.600000	0.000053403256
5.700000	0.000044090024
5.800000	0.000036391568
5.900000	0.000030029863
6.000000	0.000024774346
6.100000	0.000020433898
6.200000	0.000016850164
6.300000	0.000013891990
6.400000	0.000011450794
6.500000	0.000009436712
6.600000	0.000007775403
6.700000	0.000006405382
6.800000	0.000005275820
6.900000	0.000004344706
7.000000	0.000003577328
7.100000	0.000002945015
7.200000	0.000002424092
7.300000	0.000001995013
7.400000	0.000001641645
7.500000	0.000001350679
7.600000	0.000001111134
7.700000	0.000000913952
7.800000	0.000000751667
7.900000	0.000000618122
8.000000	0.000000508243
8.100000	0.000000417848
8.200000	0.000000343492
8.300000	0.000000282337
8.400000	0.000000232045
8.500000	0.000000190693
8.600000	0.000000156694
8.700000	0.000000128745
8.800000	0.000000105771
8.900000	0.000000086889
9.000000	0.000000071371
9.100000	0.000000058620
9.200000	0.000000048143
9.300000	0.000000039535
9.400000	0.000000032464
9.500000	0.000000026656
9.600000	0.000000021885
9.700000	0.000000017966
9.800000	0.000000014749
9.900000	0.000000012107
10.000000	0.000000009937
